0.0000 -7.55401341 -12.82710000 -31.83446791 0.00000000 0.47500000
0.0010 -7.55207407 -12.13457449 -31.05626174 0.00000000 0.47500000
0.0020 -7.55107704 -12.25450000 -32.70595983 0.00000000 0.47500000
0.0030 -7.54912787 -12.25450000 -33.05808308 0.00000000 0.47500000
0.0040 -7.54652061 -12.17622842 -30.84026855 0.00000000 0.47500000
0.0050 -7.54958163 -12.30354275 -33.53450833 0.00000000 0.47500000
0.0060 -7.54594417 -12.10637924 -28.25595770 0.00000000 0.47500000
0.0070 -7.54762319 -11.85187292 -32.58280785 0.00000000 0.47500000
0.0080 -7.54735688 -11.62016408 -33.54262747 0.00000000 0.47500000
0.0090 -7.54869663 -12.67666216 -30.47380376 0.00000000 0.47500000
0.0100 -7.55268160 -12.63630000 -31.93327010 0.00000000 0.47500000
0.0110 -7.54626799 -12.08340068 -33.22699516 0.00000000 0.47500000
0.0120 -7.54885248 -12.25450000 -28.92800969 0.00000000 0.47500000
0.0130 -7.54760925 -12.25309864 -31.28429754 0.00000000 0.47500000
0.0140 -7.54384762 -12.68092099 -33.30661246 0.00000000 0.47500000
0.0150 -7.54506564 -12.44540000 -30.21226433 0.00000000 0.47500000
0.0160 -7.54398729 -12.96102418 -31.76753869 0.00000000 0.47500000
0.0170 -7.54173040 -12.82710000 -34.97430542 0.00000000 0.47500000
0.0180 -7.54368516 -12.24466954 -27.17380674 0.00000000 0.47500000
0.0190 -7.54229372 -13.20890000 -34.36493807 0.00000000 0.47500000
0.0200 -7.54295930 -14.09489063 -33.96135050 0.00000000 0.47500000
0.0210 -7.54399452 -13.14055281 -31.21336238 0.00000000 0.47500000
0.0220 -7.54369234 -13.12893471 -31.52413609 0.00000000 0.47500000
0.0230 -7.54245440 -13.77582866 -34.70280279 0.00000000 0.47500000
0.0240 -7.54204305 -12.96773287 -30.72927833 0.00000000 0.47500000
0.0250 -7.54109679 -13.72846346 -32.58280785 0.00000000 0.47500000
0.0260 -7.54207994 -13.81683721 -35.08550791 0.00000000 0.47500000
0.0270 -7.54272697 -13.60176162 -32.30158206 0.00000000 0.47500000
0.0280 -7.54585804 -13.48336938 -34.53696850 0.00000000 0.47500000
0.0290 -7.54592596 -14.20611983 -33.95829266 0.00000000 0.47500000
0.0300 -7.55254165 -14.58599945 -35.16697249 0.00000000 0.47500000
0.0310 -7.55184663 -13.78160000 -36.28192021 0.00000000 0.47500000
0.0320 -7.55418118 -13.81167637 -34.82709130 0.00000000 0.47500000
0.0330 -7.55149880 -13.72081670 -36.07279733 0.00000000 0.47500000
0.0340 -7.55408032 -13.24209122 -37.18495172 0.00000000 0.47600000
0.0350 -7.55401003 -13.55315252 -34.38191856 0.00000000 0.47600000
0.0360 -7.55418876 -13.41057734 -36.43885459 0.00000000 0.47600000
0.0370 -7.55355503 -12.70434711 -38.17109264 0.00000000 0.47600000
0.0380 -7.55761179 -13.44064564 -36.92002386 0.00000000 0.47600000
0.0390 -7.56089519 -13.39980000 -34.25365005 0.00000000 0.47600000
0.0400 -7.56348477 -13.88906781 -38.42854853 0.00000000 0.47600000
0.0410 -7.56375659 -12.82710000 -33.89177283 0.00000000 0.47600000
0.0420 -7.56258228 -13.38701667 -33.70973445 0.00000000 0.47600000
0.0430 -7.56006548 -13.79223351 -36.06755417 0.00000000 0.47600000
0.0440 -7.55842473 -13.71152476 -32.60695656 0.00000000 0.47600000
0.0450 -7.55787998 -14.37534084 -34.41076691 0.00000000 0.47600000
0.0460 -7.55581599 -14.30715148 -35.08514097 0.00000000 0.47600000
0.0470 -7.55451827 -13.24593429 -28.82828818 0.00000000 0.47600000
0.0480 -7.55392338 -13.92680841 -32.77380465 0.00000000 0.47600000
0.0490 -7.55788537 -14.09103480 -34.74887238 0.00000000 0.47600000
0.0500 -7.56022431 -13.87370774 -28.58216672 0.00000000 0.47600000
0.0510 -7.56029285 -13.65811394 -33.55305627 0.00000000 0.47600000
0.0520 -7.55975746 -14.09120745 -33.70973445 0.00000000 0.47600000
0.0530 -7.55966014 -14.70726020 -29.70564604 0.00000000 0.47600000
0.0540 -7.55982736 -14.14710243 -33.47065888 0.00000000 0.47600000
0.0550 -7.55944729 -14.23160742 -33.21456670 0.00000000 0.47600000
0.0560 -7.55934595 -14.74271418 -29.88866691 0.00000000 0.47600000
0.0570 -7.55932708 -14.70826136 -32.54922059 0.00000000 0.47600000
0.0580 -7.56043189 -14.89664194 -33.22399158 0.00000000 0.47600000
0.0590 -7.56020274 -14.73254848 -31.08435091 0.00000000 0.47600000
0.0600 -7.55983035 -15.05420314 -34.34727405 0.00000000 0.47600000
0.0610 -7.55946360 -14.54520000 -34.18788560 0.00000000 0.47600000
0.0620 -7.56146239 -14.28346311 -31.21297309 0.00000000 0.47600000
0.0630 -7.56314354 -14.35430000 -34.31944656 0.00000000 0.47600000
0.0640 -7.56223492 -14.35430000 -33.43543205 0.00000000 0.47600000
